Data da atividade,Nome da atividade,Tipo de atividade,Descrição da atividade,Tempo decorrido,Distância,Frequência cardíaca máxima,Esforço relativo,Deslocamento,Observação privada da atividade,Equipamento da atividade,Peso do atleta,Peso da bicicleta,Tempo decorrido,Tempo de movimentação,Distância,Velocidade máx.,Velocidade média,Ganho de elevação,Perda de elevação,Elevação mínima,Elevação máxima,Inclinação máxima,Inclinação média,Inclinação positiva média,Inclinação negativa média,Cadência máxima,Cadência média,Frequência cardíaca máxima,Frequência cardíaca média,Máximo de watts,Média de watts,Calorias,Temperatura máxima,Temperatura média,Esforço relativo,Total de trabalho,Número de corridas,Tempo de subida,Tempo de descida,Outro tempo,Percepção de esforço,Tipo,Hora de início,Média ponderada de potência,Contagem de potência,Usar Percepção de esforço,Percepção de esforço relativo,Deslocamento,Peso total levantado,Da atividade carregada,Distância ajustada à inclinação,Tempo de observação do clima,Condição climática,Temperatura atmosférica,Temperatura aparente,Ponto de orvalho,Umidade,Pressão atmosférica,Velocidade do vento,Rajada de vento,Direção do vento,Intensidade da precipitação,Hora do nascer do sol,Hora do pôr do sol,Fase da lua,Probabilidade de precipitação,Tipo de precipitação,Nebulosidade,Visibilidade,Índice UV,Previsão de ozônio,Contagem de pulos,Garra total,Fluxo médio,Sinalizado,Velocidade média (tempo decorrido),Distância na terra,Distância recém-explorada,Distância de terra recém-explorada,Contagem de atividades,Total de passos,Economia de carbono
18 de ago de 2023 13:35:22,Walking dogs 🐶🐶🐶🐕🐕🐶,Caminhada,,1740,"3,3",,,true,,Cloud,,,1740.0,1740.0,3300.0,,1.8965517282485962,,,,,,0.0,,,,,,,,,328.4261474609375,,,,,,,,,5.0,,,,,0.0,31.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8965517282485962,0.0,,,,,
21 de ago de 2023 08:41:54,Morning Run,Corrida,,1911,"5,08",,,false,,Cloud,,,1911.0,1393.0,5080.8798828125,12.569998741149902,3.64743709564209,60.34551239013672,60.34551239013672,695.7999877929688,738.7999877929688,40.509334564208984,0.0,,,,,,,,,521.749755859375,,,,,,,,,5.0,,,,,0.0,25.0,0.0,,1.0,5242.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.658754587173462,3415.39990234375,,,,,
21 de ago de 2023 10:03:50,Walking dogs 🐕🐕🐶🐶,Caminhada,,2520,"3,4",,,true,,Cloud,,,2520.0,2520.0,3400.0,,1.3492063283920288,,,,,,0.0,,,,,,,,,338.37847900390625,,,,,,,,,5.0,,,,,0.0,45.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3492063283920288,0.0,,,,,
18 de ago de 2023 10:04:31,Walking dogs 🐕🐕🐶🐶,Caminhada,,2580,"3,2",,,true,,Cloud,,,2580.0,2580.0,3200.0,,1.2403100728988647,,,,,,0.0,,,,,,,,,318.4738464355469,,,,,,,,,5.0,,,,,0.0,46.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2403100728988647,0.0,,,,,
20 de ago de 2023 10:05:08,Walking dogs 🐕🐕🐶🐕🐶,Caminhada,,3180,"4,1",,,true,,Cloud,,,3180.0,3180.0,4100.0,,1.2893081903457642,,,,,,0.0,,,,,,,,,408.04461669921875,,,,,,,,,5.0,,,,,0.0,57.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2893081903457642,0.0,,,,,
23 de ago de 2023 08:40:32,Morning Run,Corrida,,1859,"4,94",,,false,,Cloud,,,1859.0,1438.0,4942.2998046875,9.343994140625,3.4369261264801025,122.69427490234375,122.69427490234375,692.7000122070312,738.7999877929688,39.93351364135742,0.0,,,,,,,,,556.9112548828125,,,,,,,,,5.0,,,,,0.0,25.0,0.0,,1.0,5595.7998046875,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6585798263549805,3306.39990234375,,,,,
24 de ago de 2023 08:44:00,Morning Run,Corrida,,2126,"4,69",,,false,,Cloud,,,2126.0,1366.0,4697.2998046875,11.9580078125,3.4387259483337402,64.56790161132812,64.4678955078125,695.5,738.7999877929688,26.900575637817383,0.0021288825664669275,,,,,,,,,487.11572265625,,,,,,,,,5.0,,,,,0.0,24.0,0.0,,1.0,4894.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.209454298019409,3140.199951171875,,,,,
24 de ago de 2023 15:54:52,Walking dogs 🐕🐶🐶🐕,Caminhada,,1860,"3,2",,,true,,Cloud,,,1860.0,1860.0,3200.0,,1.7204301357269287,,,,,,0.0,,,,,,,,,318.4738464355469,,,,,,,,,4.0,,,,,0.0,20.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7204301357269287,0.0,,,,,
25 de ago de 2023 08:40:06,Morning Run,Corrida,,1880,"5,43",,,false,,Cloud,,,1880.0,1545.0,5436.25,13.250651359558105,3.518608331680298,62.45418167114258,62.45418167114258,693.9000244140625,738.9000244140625,30.42154312133789,0.0,,,,,,,,,551.85546875,,,,,,,,,6.0,,,,,0.0,40.0,0.0,,1.0,5545.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.891622304916382,3176.300048828125,,,,,
25 de ago de 2023 10:00:29,Walking dogs 🐕🐶🐕,Caminhada,,1980,"3,1",,,false,,Cloud,,,1980.0,1980.0,3100.0,,1.5656565427780151,,,,,,0.0,,,,,,,,,308.52154541015625,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5656565427780151,0.0,,,,,
28 de ago de 2023 08:42:40,Morning Run,Corrida,,1939,"5,16",,,false,,Cloud,,,1939.0,1504.0,5159.419921875,11.178027153015137,3.4304654598236084,78.7116928100586,74.51168823242188,696.0,738.7999877929688,32.1933479309082,0.08140449970960617,,,,,,,,,538.3999633789062,,,,,,,,,5.0,,,,,0.0,27.0,0.0,,1.0,5409.7998046875,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6608664989471436,3403.0,,,,,
29 de ago de 2023 08:45:24,Morning Run,Corrida,,1815,"4,75",,,false,,Cloud,,,1815.0,1457.0,4757.35009765625,13.034000396728516,3.2651681900024414,70.62815856933594,75.62815856933594,695.7999877929688,738.7999877929688,21.617351531982422,-0.10510052740573883,,,,,,,,,498.5708312988281,,,,,,,,,5.0,,,,,0.0,26.0,0.0,,1.0,5009.60009765625,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6211295127868652,3222.5,,,,,
30 de ago de 2023 08:40:37,Morning Run,Corrida,,1924,"4,64",,,false,,Cloud,,,1924.0,1471.0,4647.1201171875,6.802001953125,3.1591570377349854,61.77290344238281,61.472904205322266,696.0,738.7999877929688,21.79627799987793,0.0064556109718978405,,,,,,,,,475.5411682128906,,,,,,,,,5.0,,,,,0.0,26.0,0.0,,1.0,4778.2001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4153430461883545,3523.10009765625,,,,,
1 de set de 2023 08:44:49,Morning Run,Corrida,,1870,"5,54",,,false,,Cloud,,,1870.0,1577.0,5542.08984375,14.1300048828125,3.51432466506958,69.70655059814453,69.70655059814453,693.5,738.5,24.128686904907227,0.0,,,,,,,,,567.2019653320312,,,,,,,,,6.0,,,,,0.0,41.0,0.0,,1.0,5699.2001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.963684320449829,2913.0,,,,,
2 de set de 2023 11:06:37,Walking dogs 🐶🐶🐕,Caminhada,,2520,"3,4",,,true,,Cloud,,,2520.0,2520.0,3400.0,,1.3492063283920288,,,,,,0.0,,,,,,,,,338.37847900390625,,,,,,,,,4.0,,,,,0.0,28.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3492063283920288,0.0,,,,,
3 de set de 2023 11:07:15,Walking dogs 🐕🐶🐕🐶,Caminhada,,2220,"4,1",,,true,,Cloud,,,2220.0,2220.0,4103.51220703125,,1.8484288454055786,,,,,,0.0,,,,,,,,,408.3941650390625,,,,,,,,,4.0,,,,,0.0,24.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8484288454055786,0.0,,,,,
4 de set de 2023 08:42:51,Morning Run,Corrida,,1725,"4,69",,,false,,Cloud,,,1725.0,1403.0,4692.080078125,13.1920166015625,3.3443193435668945,61.357093811035156,61.55709457397461,695.7999877929688,738.7000122070312,18.766855239868164,-0.004262501839548349,,,,,,,,,483.7518310546875,,,,,,,,,5.0,,,,,0.0,25.0,0.0,,1.0,4860.7001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7200465202331543,3056.5,,,,,
5 de set de 2023 00:42:58,Walking dogs 🐕🐶🐕🐶🐕,Caminhada,,1800,"3,5",,,true,,Cloud,,,1800.0,1800.0,3500.0,,1.9444444179534912,,,,,,0.0,,,,,,,,,348.3307800292969,,,,,,,,,5.0,,,,,0.0,32.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9444444179534912,0.0,,,,,
5 de set de 2023 08:39:58,Morning Run,Corrida,,1939,"5,25",,,false,,Cloud,,,1939.0,1398.0,5257.31982421875,17.045013427734375,3.7606008052825928,74.8088150024414,74.60881805419922,696.0999755859375,969.5,42.92839431762695,0.003804219653829932,,,,,,,,,548.5314331054688,,,,,,,,,5.0,,,,,0.0,25.0,0.0,,1.0,5511.60009765625,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7113561630249023,2721.89990234375,,,,,
5 de set de 2023 13:15:09,Walking dogs 🐶🐕🐶🐕🐶🐶,Caminhada,,1680,"3,4",,,true,,Cloud,,,1680.0,1680.0,3400.0,,2.0238096714019775,,,,,,0.0,,,,,,,,,338.37847900390625,,,,,,,,,4.0,,,,,0.0,18.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0238096714019775,0.0,,,,,
11 de set de 2023 08:38:08,Morning Run,Corrida,,2220,"5,06",,,false,,Cloud,,,2220.0,1435.0,5065.2998046875,11.325976371765137,3.5298256874084473,74.75354766845703,76.45354461669922,696.0,742.2999877929688,48.13559341430664,-0.03356168419122696,,,,,,,,,525.6610107421875,,,,,,,,,4.0,,,,,0.0,15.0,0.0,,1.0,5281.7998046875,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.2816665172576904,2630.800048828125,,,,,
12 de set de 2023 08:44:59,Morning Run,Corrida,,1566,"4,72",,,false,,Cloud,,,1566.0,1394.0,4725.740234375,9.266992568969727,3.3900575637817383,59.569610595703125,60.469608306884766,695.7999877929688,738.7999877929688,19.354991912841797,-0.01904463581740856,,,,,,,,,484.2992248535156,,,,,,,,,5.0,,,,,0.0,25.0,0.0,,1.0,4866.2001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.017714023590088,2970.5,,,,,
12 de set de 2023 09:59:54,Walk dogs,Caminhada,,1680,"2,7",,,true,,Cloud,,,1680.0,1680.0,2700.0,,1.6071429252624512,,,,,,0.0,,,,,,,,,268.7123107910156,,,,,,,,,5.0,,,,,0.0,30.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6071429252624512,0.0,,,,,
13 de set de 2023 09:14:30,Morning Run,Corrida,,1596,"4,64",,,false,,Cloud,,,1596.0,1370.0,4648.18017578125,9.639989852905273,3.3928322792053223,61.53712844848633,61.337127685546875,696.0,738.7999877929688,13.698615074157715,0.004302759189158678,,,,,,,,,474.60565185546875,,,,,,,,,5.0,,,,,0.0,24.0,0.0,,1.0,4768.7998046875,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.912393569946289,2733.39990234375,,,,,
13 de set de 2023 09:48:05,Walk dogs,Caminhada,,2640,"3,7",,,true,,Cloud,,,2640.0,2640.0,3700.0,,1.4015151262283325,,,,,,0.0,,,,,,,,,368.23541259765625,,,,,,,,,5.0,,,,,0.0,47.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4015151262283325,0.0,,,,,
14 de set de 2023 09:15:24,Morning Run,Corrida,,1870,"5,26",,,false,,Cloud,,,1870.0,1640.0,5265.1201171875,11.959997177124023,3.2104392051696777,84.818115234375,84.2181167602539,680.7999877929688,729.5,39.68223190307617,0.011395751498639584,,,,,,,,,556.7818603515625,,,,,,,,,5.0,,,,,0.0,29.0,0.0,,1.0,5594.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8155722618103027,2164.39990234375,,,,,
18 de set de 2023 08:39:21,Morning Run,Corrida,,3611,"4,78",,,false,,Cloud,,,3611.0,1383.0,4782.08984375,13.989333152770996,3.457765579223633,92.43316650390625,89.33316040039062,692.7999877929688,738.7999877929688,40.043331146240234,0.06482521444559097,,,,,,,,,519.8588256835938,,,,,,,,,5.0,,,,,0.0,24.0,0.0,,1.0,5223.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3243117332458496,2188.10009765625,,,,,
18 de set de 2023 09:39:48,Walk dogs,Caminhada,,1560,"3,2",,,false,,Cloud,,,1560.0,1560.0,3200.0,,2.0512821674346924,,,,,,0.0,,,,,,,,,318.4738464355469,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0512821674346924,0.0,,,,,
17 de set de 2023 09:40:16,Walk dogs,Caminhada,,2640,"4,2",,,false,,Cloud,,,2640.0,2640.0,4200.0,,1.5909090042114258,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5909090042114258,,,,,,
19 de set de 2023 09:09:27,Morning Run,Corrida,,1794,"6,04",,,false,,Cloud,,,1794.0,1402.0,6042.91015625,32.209686279296875,4.310206890106201,76.18336486816406,75.68340301513672,696.0,738.7999877929688,20.886011123657227,0.008274159394204617,,,,,,,,,616.8440551757812,,,,,,,,,5.0,,,,,0.0,25.0,0.0,,1.0,6198.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.3684003353118896,4059.300048828125,,,,,
19 de set de 2023 09:39:53,Walk dogs,Caminhada,,1620,"2,6",,,false,,Cloud,,,1620.0,1620.0,2600.0,,1.604938268661499,,,,,,0.0,,,,,,,,,258.760009765625,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.604938268661499,0.0,,,,,
20 de set de 2023 09:15:20,Morning Run,Corrida,,1623,"4,71",,,false,,Cloud,,,1623.0,1376.0,4710.68017578125,9.559000015258789,3.423459529876709,61.60407257080078,61.204071044921875,695.7999877929688,738.7999877929688,21.674823760986328,0.008491342887282372,,,,,,,,,483.5428466796875,,,,,,,,,4.0,,,,,0.0,15.0,0.0,,1.0,4858.60009765625,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9024524688720703,3003.89990234375,,,,,
20 de set de 2023 09:43:06,Walk dogs,Caminhada,,2160,"3,5",,,true,,Cloud,,,2160.0,2160.0,3500.0,,1.6203703880310059,,,,,,0.0,,,,,,,,,348.3307800292969,,,,,,,,,4.0,,,,,0.0,24.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6203703880310059,0.0,,,,,
21 de set de 2023 09:10:09,Morning Run,Corrida,,1582,"4,58",,,false,,Cloud,,,1582.0,1370.0,4585.18017578125,10.310009956359863,3.34684681892395,62.6067008972168,62.90670394897461,680.7999877929688,722.7000122070312,33.96686935424805,-0.006542818155139685,,,,,,,,,481.49267578125,,,,,,,,,5.0,,,,,0.0,24.0,0.0,,1.0,4838.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.898344039916992,1649.699951171875,,,,,
21 de set de 2023 09:37:09,Walk dogs,Caminhada,,1800,"2,3",,,false,,Cloud,,,1800.0,1800.0,2300.0,,1.2777777910232544,,,,,,0.0,,,,,,,,,228.903076171875,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2777777910232544,0.0,,,,,
25 de set de 2023 09:10:39,Morning Run,Corrida,,1666,"4,63",,,false,,Cloud,,,1666.0,1368.0,4636.97998046875,7.440039157867432,3.3896052837371826,60.1241340637207,60.42413330078125,696.0,738.7999877929688,24.922422409057617,-0.006469727959483862,,,,,,,,,473.75970458984375,,,,,,,,,5.0,,,,,0.0,24.0,0.0,,1.0,4760.2998046875,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.78330135345459,2979.300048828125,,,,,
25 de set de 2023 09:38:50,Walk dogs,Caminhada,,1920,"3,6",,,false,,Cloud,,,1920.0,1920.0,3600.0,,1875,,,,,,0.0,,,,,,,,,358.2830810546875,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1875,0.0,,,,,
24 de set de 2023 10:11:58,Walk dogs 🐶🐶🐶🐕🐕🐶🐶,Caminhada,,3240,"4,2",,,true,,Cloud,,,3240.0,3240.0,4200.0,,1.296296238899231,,,,,,0.0,,,,,,,,,417.9969177246094,,,,,,,,,4.0,,,,,0.0,36.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.296296238899231,0.0,,,,,
23 de set de 2023 10:12:29,Walk dogs 🐶🐶🐶🐕🐕🐶,Caminhada,,2640,"4,3",,,true,,Cloud,,,2640.0,2640.0,4300.0,,1.6287879943847656,,,,,,0.0,,,,,,,,,427.9492492675781,,,,,,,,,4.0,,,,,0.0,29.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6287879943847656,0.0,,,,,
22 de set de 2023 10:13:06,Walk dogs 🐕🐕🐶🐶🐕🐕,Caminhada,,1980,"3,3",,,true,,Cloud,,,1980.0,1980.0,3300.0,,1.6666666269302368,,,,,,0.0,,,,,,,,,328.4261474609375,,,,,,,,,5.0,,,,,0.0,35.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6666666269302368,0.0,,,,,
26 de set de 2023 09:18:34,95°F 🌞🌞🫠🫠🫠,Corrida,,1685,"4,79",,,false,,Cloud,,,1685.0,1423.0,4790.22998046875,15.0753755569458,3.3662896156311035,65.75340270996094,61.153404235839844,695.7999877929688,738.7999877929688,22.11309242248535,0.09602878987789154,,,,,,,,,507.8218078613281,,,,,,,,,5.0,,,,,0.0,25.0,0.0,,1.0,4979.60009765625,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8428664207458496,3194.5,,,,,
26 de set de 2023 09:48:42,Walk dogs 🐶🐶🐶,Caminhada,,1320,"2,4",,,true,,Cloud,,,1320.0,1320.0,2400.0,,1.8181818723678589,,,,,,0.0,,,,,,,,,244.75306701660156,,,,,,,,,4.0,,,,,0.0,14.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8181818723678589,0.0,,,,,
28 de set de 2023 09:11:25,🌞🫠🌞🫠🌞🫠🌞🫠🫠.      ...... 🌧️🌧️🌧️🌧️🌧️??????,Corrida,,1719,"4,6",,,false,,Cloud,,,1719.0,1427.0,4608.56005859375,8.14599609375,3.2295446395874023,59.541202545166016,59.641204833984375,696.0,738.7999877929688,15.591188430786133,-0.002169875195249915,,,,,,,,,482.38787841796875,,,,,,,,,6.0,,,,,0.0,37.0,0.0,,1.0,4730.2001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6809539794921875,3007.39990234375,,,,,
28 de set de 2023 09:41:08,Walk dogs 🐶 🐕🐕🐶,Corrida,,1380,"2,7",,,false,,Cloud,,,1380.0,1380.0,2700.0,,1.95652174949646,,,,,,0.0,,,,,,,,,275.3471984863281,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.95652174949646,0.0,,,,,
29 de set de 2023 09:15:54,Morning Run,Corrida,,1547,"4,5",,,false,,Cloud,,,1547.0,1368.0,4504.830078125,7.715997219085693,3.2930045127868652,56.43497085571289,60.83496856689453,695.0999755859375,738.7999877929688,18.965713500976562,-0.09767293930053711,,,,,,,,,474.1478576660156,,,,,,,,,5.0,,,,,0.0,24.0,0.0,,1.0,4649.39990234375,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.911978006362915,2796.10009765625,,,,,
29 de set de 2023 09:42:04,Walk dogs,Caminhada,,1980,"3,3",,,false,,Cloud,,,1980.0,1980.0,3300.0,,1.6666666269302368,,,,,,0.0,,,,,,,,,336.53546142578125,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6666666269302368,0.0,,,,,
2 de out de 2023 09:15:42,Morning Run,Corrida,,1639,"4,64",,,false,,Cloud,,,1639.0,1451.0,4644.3701171875,8.84600830078125,3.2008063793182373,59.98686599731445,60.186866760253906,695.7999877929688,738.7999877929688,17.690690994262695,-0.004306288901716471,,,,,,,,,489.62847900390625,,,,,,,,,6.0,,,,,0.0,38.0,0.0,,1.0,4801.2001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.833660840988159,2733.39990234375,,,,,
2 de out de 2023 09:43:50,Walk dogs,Caminhada,,1980,"3,2",,,false,,Cloud,,,1980.0,1980.0,3200.0,,1.616161584854126,,,,,,0.0,,,,,,,,,326.33740234375,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.616161584854126,0.0,,,,,
3 de out de 2023 09:11:22,Morning Run,Corrida,,1680,"4,61",,,false,,Cloud,,,1680.0,1460.0,4611.10986328125,6.178002834320068,3.158294439315796,60.627140045166016,60.82714080810547,696.0,738.7999877929688,14.39787769317627,-0.004337350372225046,,,,,,,,,482.7142028808594,,,,,,,,,5.0,,,,,0.0,26.0,0.0,,1.0,4733.39990234375,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.744708299636841,3126.300048828125,,,,,
3 de out de 2023 10:06:10,Walk dogs,Caminhada,,1680,"2,3",,,true,,Cloud,,,1680.0,1680.0,2300.0,,1.3690476417541504,,,,,,0.0,,,,,,,,,234.5550079345703,,,,,,,,,5.0,,,,,0.0,30.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3690476417541504,0.0,,,,,
9 de out de 2023 09:07:11,Morning Run,Corrida,,1633,"4,08",,,false,,Cloud,,,1633.0,1141.0,4079.93994140625,13.503998756408691,3.5757579803466797,39.98240661621094,44.98240661621094,690.9000244140625,723.2999877929688,21.748397827148438,-0.12255082279443741,,,,,,,,,427.61419677734375,,,,,,,,,6.0,,,,,0.0,30.0,0.0,,1.0,4193.10009765625,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4984323978424072,2837.199951171875,,,,,
9 de out de 2023 09:36:56,Walk dogs 🐕🐶🐕🐶,Caminhada,,1920,"3,5",,,true,,Cloud,,,1920.0,1920.0,3500.0,,1.8229166269302368,,,,,,0.0,,,,,,,,,356.9315490722656,,,,,,,,,6.0,,,,,0.0,50.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8229166269302368,0.0,,,,,
11 de out de 2023 09:19:12,🫠🫠🫠🌧️🌧️🌧️,Corrida,,1695,"4,82",,,false,,Cloud,,,1695.0,1476.0,4822.7998046875,9.197998046875,3.267479658126831,60.598541259765625,59.99854278564453,695.0999755859375,738.7999877929688,22.134557723999023,0.012440905906260014,,,,,,,,,503.7527770996094,,,,,,,,,7.0,,,,,0.0,47.0,0.0,,1.0,4939.7001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8453097343444824,3797.60009765625,,,,,
11 de out de 2023 09:47:56,Walk dogs 🐕🐶🐶🐕🐕,Caminhada,,1680,"2,4",,,false,,Cloud,,,1680.0,1680.0,2400.0,,1.4285714626312256,,,,,,0.0,,,,,,,,,244.75306701660156,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4285714626312256,0.0,,,,,
13 de out de 2023 09:18:37,Morning Run,Corrida,,1576,"4,63",,,false,,Cloud,,,1576.0,1427.0,4637.89990234375,7.666015625,3.250105142593384,60.16199493408203,60.46199417114258,695.0999755859375,738.7999877929688,28.59939193725586,-0.006468445062637329,,,,,,,,,487.8948059082031,,,,,,,,,6.0,,,,,0.0,37.0,0.0,,1.0,4784.2001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9428298473358154,3044.39990234375,,,,,
13 de out de 2023 09:45:36,Walk dogs 🐶🐶🐶🐕🐕,Caminhada,,2040,"3,9",,,false,,Cloud,,,2040.0,2040.0,3900.0,,1.9117647409439087,,,,,,0.0,,,,,,,,,397.7237243652344,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9117647409439087,0.0,,,,,
15 de out de 2023 11:09:07,Walk dogs 🐶🐶🐶🐕 🌧️🌧️🌧️🌧️,Caminhada,,2820,"4,4",,,true,,Cloud,,,2820.0,2820.0,4400.0,,1.5602837800979614,,,,,,0.0,,,,,,,,,448.7139587402344,,,,,,,,,3.0,,,,,0.0,23.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5602837800979614,0.0,,,,,
16 de out de 2023 09:14:07,Morning Run,Corrida,,1552,"4,75",,,false,,Cloud,,,1552.0,1456.0,4758.2099609375,12.028027534484863,3.2680013179779053,62.77311325073242,62.17311477661133,695.0999755859375,738.7999877929688,14.258528709411621,0.012609784491360188,,,,,,,,,498.89849853515625,,,,,,,,,6.0,,,,,0.0,38.0,0.0,,1.0,4892.10009765625,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.06585693359375,2890.199951171875,,,,,
16 de out de 2023 09:40:40,Morning Walk,Caminhada,,1380,3,,,true,,Cloud,,,1380.0,1380.0,3000.0,,2.17391300201416,,,,,,0.0,,,,,,,,,305.9413146972656,,,,,,,,,5.0,,,,,0.0,24.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.17391300201416,0.0,,,,,
17 de out de 2023 08:49:09,🌧️⛈️🌧️⛈️🌧️⛈️🌧️⛈️🌧️⛈️🌧️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,Corrida,,1900,"4,55",,,false,,Cloud,,,1900.0,1364.0,4549.8701171875,7.924999713897705,3.335681915283203,61.48600769042969,60.18600082397461,695.0999755859375,738.7999877929688,17.746967315673828,0.028572244569659233,,,,,,,,,480.56243896484375,,,,,,,,,5.0,,,,,0.0,24.0,0.0,,1.0,4712.2998046875,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3946685791015625,2892.5,,,,,
18 de out de 2023 09:16:37,Morning Run,Corrida,,1741,"4,64",,,false,,Cloud,,,1741.0,1405.0,4641.56005859375,9.850000381469727,3.3036015033721924,60.12530517578125,62.62530517578125,680.7000122070312,722.7999877929688,32.3890495300293,-0.05386120080947876,,,,,,,,,497.6237487792969,,,,,,,,,7.0,,,,,0.0,44.0,0.0,,1.0,4879.60009765625,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6660311222076416,1950.5,,,,,
18 de out de 2023 09:45:52,Walk dogs 🐶🐶🐶🐕🐕,Caminhada,,1800,3,,,false,,Cloud,,,1800.0,1800.0,3000.0,,1.6666666269302368,,,,,,0.0,,,,,,,,,305.9413146972656,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6666666269302368,0.0,,,,,
